"id"	"Uniprot"	"Symbol"	"iBAQ.Mrpl4_1"	"iBAQ.Mrpl4_2"	"iBAQ.Mrpl4_3"	"iBAQ.Kgd4_1"	"iBAQ.Kgd4_2"	"iBAQ.Kgd4_3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
421	"P36523"	"MRPL15"	20.4777345543521	19.435304006887	19.826359175764	20.3613184201244	20.2870359577003	20.238647307864	-0.382534649561857	-1.24961842811908	-1.08919821754958	0.279565161259887	0.312565930962629	0.0450347870751117	0.0501687921009746	4	2.91433266920007	0.246035637940616	0.140565251888713	0.185020126481805	"Not Significant"	"Not Significant"	0.505058360933822	0.553516950291512
422	"P36525"	"MRPL24"	21.1136251783344	21.4080021048381	21.1399609691148	22.9484392424744	23.1805890796101	23.4879979847737	-1.98514601819031	-10.8847562060753	-6.67763976588193	0.00040441365056561	0.000298819473516136	0.000504055653720478	0.000209359680240319	4	2.91433266920007	0.246035637940616	0.0498929014517685	0.132565403936651	"Significant"	"Significant"	3.52459110376084	3.39317419367138
423	"P36526"	"MRPL27"	19.9543269669023	19.8225521598382	20.6864560714876	21.6757296648946	22.0507255111978	21.9202714316674	-1.72779713651054	-5.95134281569944	-5.03205545212264	0.00400007388579231	0.00156615785256834	0.00173132866425969	0.000606394677254877	4	2.91433266920007	0.246035637940616	0.126429035119008	0.176842205374436	"Significant"	"Significant"	2.80516446766475	2.39793198669815
424	"P36527"	"MRPL28"	20.494629052088	20.4250109604706	20.9239744683558	22.8898173443184	23.3980651818762	23.4386020267541	-2.62762335734476	-11.1521192260449	-8.25779896292423	0.000367953791184597	7.96524119100434e-05	0.000504055653720478	0.000114964288287581	4	2.91433266920007	0.246035637940616	0.0832727062669002	0.151875903683834	"Significant"	"Significant"	4.09880106903594	3.4342067179939
425	"P36528"	"MRPL17"	20.4161707636964	19.3389757094499	20.1762121150636	19.6161539438611	20.8652167393797	19.7371086766362	-0.0957069238890602	-0.185989520342275	-0.202980042218017	0.861504091523409	0.84499440554705	0.116451418433542	0.118029740027442	4	2.91433266920007	0.246035637940616	0.397192487715646	0.333481155538205	"Not Significant"	"Not Significant"	0.073146166373489	0.0647426556253322
426	"P36531"	"MRPL36"	21.6764185487758	22.6352894590252	21.5646277233183	21.974002790213	23.8813836101065	23.9645509860236	-1.31453388507462	-1.7920327660938	-2.131272677149	0.147600843387782	0.0710221456370437	0.0263526502404634	0.013512338092897	4	2.91433266920007	0.246035637940616	0.807128973987103	0.570632884206119	"Not Significant"	"Not Significant"	1.1486062114451	0.830911160957331
427	"P36533"	"MRPL39"	22.2060687960818	22.8511184137197	22.2634170738046	24.17904042291	25.0457273380447	24.1299055580804	-2.01135634514299	-5.55827322429607	-5.28410263459899	0.00512909064622321	0.00118877649363365	0.0019623164854985	0.000481391492172053	4	2.91433266920007	0.246035637940616	0.196421722964602	0.217333567994217	"Significant"	"Significant"	2.924899791055	2.28995962559662
428	"P36534"	"MRPL40"	23.2722732493907	23.6741138031902	23.7473489119064	22.2294642835522	22.4730090666922	22.6478790972991	1.11446117231464	5.83113510763067	3.70938731585348	0.00430971350158896	0.00772956754256851	0.00177486174017382	0.00211503282452869	4	2.91433266920007	0.246035637940616	0.054791720191933	0.135399412061245	"Not Significant"	"Not Significant"	2.11184480351117	2.36555159963384
429	"P36775"	"PIM1"	16.437995838066	16.0063918294136	14.3717515744111	16.652844973002	17.4014962112797	16.4000121714284	-1.21273803793979	-1.73889537561199	-2.04838924572916	0.157040670368598	0.0802184293629348	0.0273541821192015	0.0150671458313885	4	2.91433266920007	0.246035637940616	0.72958912707083	0.525775426154282	"Not Significant"	"Not Significant"	1.09572584554171	0.803987859506105
430	"P37292"	"SHM1"	20.431554733746	20.7050585968197	20.3703936824998	21.5837567425773	22.1638609314133	21.2037112312883	-1.14810729740446	-3.85884988291535	-3.30954468166799	0.0181650381672261	0.0131819251194706	0.00480471908223079	0.00316217366007549	4	2.91433266920007	0.246035637940616	0.132782379115716	0.180517668676923	"Not Significant"	"Not Significant"	1.88002115971853	1.74076368528829
