"id"	"Uniprot"	"Symbol"	"iBAQ.Cbp1_1"	"iBAQ.Cbp1_2"	"iBAQ.Cbp1_3"	"iBAQ.Kgd4_1"	"iBAQ.Kgd4_2"	"iBAQ.Kgd4_3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
582	"P53733"	"RSM19"	4.22477897486566	4.70447348839279	4.67063549553449	2.93630507352468	3.18848843382431	3.02787939113534	1.48240502010287	8.65687728766095	6.19482195521759	0.000979550946015893	0.000667406643087645	0.00205105969324214	0.000931609017713639	4	2.3212036633054	0.158116233698003	0.0439847867119129	0.0858948954433137	"Not Significant"	"Not Significant"	3.17560947487339	3.00897297161596
583	"P53736"	"YNR040W"	-0.644670167105623	-0.832032608732106	0.508907321372554	-0.876407816643539	-1.14126221580136	-3.25125953171606	1.4337113698986	1.6662726905805	2.01315452435357	0.170987808543161	0.088344293178356	0.0624321397543535	0.0381187753857608	4	2.3212036633054	0.158116233698003	1.11051023309236	0.76078246634797	"Not Significant"	"Not Significant"	1.05382149959466	0.767034853766812
587	"P53875"	"MRPL19"	2.7038860903418	3.3181580147467	2.82320181845482	0.958364453260629	1.34797265189676	1.31002054267843	1.74296275856917	7.73718904367117	6.54952961023466	0.00150292710850363	0.000489476903402691	0.00205105969324214	0.000796415339508839	4	2.3212036633054	0.158116233698003	0.076120399383182	0.106230017918684	"Significant"	"Significant"	3.31026779612114	2.82306208204935
589	"P53881"	"MRPL22"	0.960537038067223	1.40413082022016	0.564164615755281	-0.0658430135187089	-0.252611829749757	-0.74907655712105	1.33212129147739	4.20367505374555	4.16584990331355	0.013655393894444	0.00526833149673136	0.008881053361844	0.00392960396454241	4	2.3212036633054	0.158116233698003	0.150633138060078	0.153380999058205	"Not Significant"	"Not Significant"	2.27832690594417	1.86469576797271
590	"P53889"	"FMP41"	-4.33638600771234	-3.61116881337495	-4.32315471184909	-4.48089800188274	-5.83108525367523	-4.97982598279374	1.00703323513845	2.18324482122962	2.41878195261084	0.0944015740402524	0.0498816559766651	0.0387126958031103	0.023850777185718	4	2.3212036633054	0.158116233698003	0.319134671423286	0.260007231869756	"Not Significant"	"Not Significant"	1.30205913719851	1.0250207642687
591	"P53937"	"SWS2"	0.263637212700729	0.880729540838818	-1.50563162222763	-1.85152222429777	-1.88310786340823	-1.54429877477942	1.63922133126578	2.26641996968291	2.69585394283417	0.0860673976419395	0.03399018903292	0.0360044194402784	0.0173326387929319	4	2.3212036633054	0.158116233698003	0.784667520946409	0.554592171270169	"Not Significant"	"Significant"	1.46864642012639	1.06516132828602
593	"P54964"	"REX2"	-5.18789761287651	-1.84737255153527	-3.19103340691339	-4.43328240439713	-2.88399196982788	-4.92237040365123	0.67111373551702	0.584295627654507	0.718059546004599	0.590387718930727	0.498390073679897	0.173668517287838	0.162174885856069	4	2.3212036633054	0.158116233698003	1.97887444982661	1.31027541926458	"Not Significant"	"Not Significant"	0.302430616005741	0.228862685155359
596	"P81449"	"TIM11"	-1.93092160518676	-2.03777275988278	-3.59556839005229	-2.53756548080933	-2.05753657207791	-3.79456125226925	0.275133516678216	0.368450921048885	0.439689956520436	0.73120860732597	0.674797721063601	0.204460051756528	0.204600019439431	4	2.3212036633054	0.158116233698003	0.836409514606504	0.587334032735863	"Not Significant"	"Not Significant"	0.170826392785897	0.13595870500375
598	"Q00711"	"SDH1"	1.49392421970874	2.21207055340922	2.25631636257079	2.49378217356445	2.74192207956789	2.43678642099357	-0.570059846145721	-2.15731059621588	-1.97998438636727	0.097181578281493	0.092593197189505	0.0396573780750163	0.039014248991467	4	2.3212036633054	0.158116233698003	0.104738610552474	0.12433936081831	"Not Significant"	"Not Significant"	1.0334209197067	1.01241605203801
600	"Q01163"	"RSM23"	3.49499992129273	4.11131544564591	3.48123459156335	1.1194003923921	1.66047099116668	1.28967661827867	2.33933398555484	8.92628513769708	8.16089529204853	0.000870918342496186	0.00013884829045671	0.00205105969324214	0.00038761462502225	4	2.3212036633054	0.158116233698003	0.103023003789049	0.123253740512555	"Significant"	"Significant"	3.85745946304939	3.06002256263389
