"id"	"Uniprot"	"Symbol"	"iBAQ.Cbp3_1"	"iBAQ.Cbp3_2"	"iBAQ.Cbp3_3"	"iBAQ.Kgd4_1"	"iBAQ.Kgd4_2"	"iBAQ.Kgd4_3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
103	"A6ZTE8"	"MGR1"	19.1338295528862	18.9482930780013	19.1007239281551	16.8069534422668	15.5817596121007	16.5983724172175	2.73192036248588	7.13773707849079	5.1302211622356	0.00203757679314259	0.000324707440731217	0.00628868796600091	0.00100674391147898	4	7.03710626899637	0.542236122091974	0.219738540916289	0.425358537219355	"Significant"	"Significant"	3.48850775932138	2.69088601438696
104	"P53166"	"MRH4"	18.0620250504663	18.9383333512026	18.5198358626237	19.5278931198242	19.0262640660697	18.7183656400412	-0.584109520547523	-1.68836310822237	-1.11617169420471	0.166612401652177	0.288059553997363	0.0785279782892815	0.115105609301322	4	7.03710626899637	0.542236122091974	0.17953458453831	0.410788067243574	"Not Significant"	"Not Significant"	0.54051771606486	0.778292675386303
105	"P48237"	"CCM1"	19.1493204231662	17.8145949822929	18.0724780758658	20.8941546076811	23.5020315003502	23.7374800745121	-4.36575756707281	-4.37201125142737	-5.67479766590878	0.0119492687631366	0.000141627809872677	0.0135460729242927	0.000605388420294565	4	7.03710626899637	0.542236122091974	1.49571189684396	0.887788933314001	"Significant"	"Significant"	3.8488514607113	1.922658670603
106	"P40496"	"RSM25"	21.7408183599373	19.9404856640602	21.4378150490863	22.746549583758	23.3342907461698	23.1875677392539	-2.04976299869927	-3.51059434845538	-3.44493710771945	0.0246586554808671	0.00545072234151903	0.0209006518026763	0.00532551451504255	4	7.03710626899637	0.542236122091974	0.511372369810162	0.531050671293694	"Significant"	"Significant"	2.26354594026498	1.60803060710602
108	"Q3E785"	"SDH6"	23.8957823472711	17.6292000691554	23.1753899538057	21.194663086199	21.0467350189591	20.5757940417632	0.627726741103598	0.315675134889581	0.486691118411913	0.768033617742942	0.635997837471855	0.251961642227184	0.21604564088691	4	7.03710626899637	0.542236122091974	5.93132565806623	2.49531672297824	"Not Significant"	"Not Significant"	0.196544361042839	0.114619769967551
109	"Q03429"	"MZM1"	21.6675239233364	21.630276013844	21.7907430251906	23.2275560147503	23.9625225609598	23.5248028080089	-1.87544614044929	-8.5678896856583	-3.7671550993198	0.00101908291383551	0.0030976913974733	0.00490660339063568	0.00369518775850259	4	7.03710626899637	0.542236122091974	0.0718708398188978	0.371769236729332	"Significant"	"Significant"	2.50896185031155	2.99179047982446
111	"P25039"	"MEF1"	18.4529007802365	15.607648180281	19.3606542205379	19.7205214982645	20.5173964274886	20.0525839702855	-2.28976623832771	-1.98440769457285	-2.71170575535985	0.118204068019059	0.0201747252732706	0.0597029296949564	0.0131827127555894	4	7.03710626899637	0.542236122091974	1.99715489688824	1.06951881352829	"Not Significant"	"Significant"	1.69519237051494	0.927367576857232
113	"P36517"	"MRPL4"	20.9816871224658	19.1299872859562	21.0726089147578	22.9460131352223	21.9548239216245	22.6565025504593	-2.12435209470875	-3.04352061153676	-3.32969416705249	0.0382700719901157	0.00668535936341731	0.0274970133239858	0.00612355392392689	4	7.03710626899637	0.542236122091974	0.730788598628092	0.610570148037078	"Significant"	"Significant"	2.17487524279924	1.41714072082017
115	"P43617"	"YFR045W"	22.1013332624113	21.2005418516726	21.8128024691187	17.1345065390227	16.974324956365	18.1311938049819	4.29155076094434	9.56051029598216	7.78987175909572	0.000668646726899864	8.23597734027004e-06	0.00432875452573394	7.04094106389173e-05	4	7.03710626899637	0.542236122091974	0.302243952205172	0.455259639656193	"Significant"	"Significant"	5.08428485693128	3.17480327697217
118	"P47127"	"AIM24"	21.3365806522368	20.4225493729986	21.1226258092505	21.0880946278528	21.9198715161996	21.0034685008898	-0.376559603485467	-0.936510415402783	-0.700371891886862	0.40203074118581	0.498193198396668	0.152483050580071	0.175029702504645	4	7.03710626899637	0.542236122091974	0.242512144223315	0.433612006109474	"Not Significant"	"Not Significant"	0.302602205982489	0.395740737420701
119	"Q08223"	"AIM39"	19.7964896201369	18.5237457115553	19.8839468697303	17.8778662307597	17.9872084885657	18.0509645900956	1.42938096400053	3.23063174348576	2.6034953236662	0.0319563886253364	0.0244809622604236	0.0248886297849019	0.0152209357325845	4	7.03710626899637	0.542236122091974	0.293638052488993	0.45214074254442	"Not Significant"	"Not Significant"	1.61117151560414	1.49544230597592
124	"P00044"	"CYC1"	24.0735734853091	23.1402106783393	23.8532905163338	24.1895597661125	25.1705846524969	23.7903453146324	-0.69447168441985	-1.39593806977788	-1.22732039540284	0.235227472031302	0.245236627303505	0.101692898883315	0.100232468294667	4	7.03710626899637	0.542236122091974	0.37125135058117	0.480268875480929	"Not Significant"	"Not Significant"	0.610414665279876	0.628511958723149
127	"P00128"	"QCR7"	23.4854205375053	21.5442513284013	21.6644455484017	23.2408611923817	22.8812155519736	22.2318973324245	-0.553285554157176	-0.797330939832822	-0.869410960165511	0.469909982092357	0.403133478437478	0.171226598234019	0.149302097438917	4	7.03710626899637	0.542236122091974	0.722291805619899	0.607490792705669	"Not Significant"	"Not Significant"	0.394551134129453	0.327985329351206
128	"P00175"	"CYB2"	23.5063966929116	22.0960974302055	23.4490962396614	24.0186070260911	24.519053579814	23.8576628989058	-1.11457771401077	-2.22014009850437	-1.96472739792151	0.090598136979087	0.0751175873687573	0.0494301865960173	0.0375910608291337	4	7.03710626899637	0.542236122091974	0.378051710726834	0.482733420074385	"Not Significant"	"Not Significant"	1.12425836921455	1.0428807328753
132	"P00359"	"TDH3"	22.857549004926	21.4842899179629	22.2056214534024	22.7416825818866	23.24678698069	22.7014883781785	-0.714165854821215	-1.64679274843983	-1.30684632618471	0.174946012834185	0.21783807886515	0.0815031742914502	0.0919653730193682	4	7.03710626899637	0.542236122091974	0.282105485832076	0.447961180845603	"Not Significant"	"Not Significant"	0.661866201735771	0.757095951002419
133	"P00360"	"TDH1"	19.9055838530806	17.1113598510169	19.6624389033421	17.539734368449	19.8545731877443	16.162174939746	1.04096670383347	0.743708239701376	1.07338638469552	0.498364277682438	0.306005324393358	0.177785141242184	0.118910955349519	4	7.03710626899637	0.542236122091974	2.93873042768764	1.41075881171308	"Not Significant"	"Not Significant"	0.514271016869605	0.302453095083637
134	"P00401"	"COX1"	21.2470768356406	20.3138484693911	20.979734990474	21.9313882211721	21.4293597439637	21.0043603874309	-0.608149352353639	-1.57672172688586	-1.14037476591852	0.189990465536121	0.278272042104357	0.0873159174826216	0.112083744973438	4	7.03710626899637	0.542236122091974	0.223152446185162	0.426595783717004	"Not Significant"	"Not Significant"	0.555530424890291	0.72126819309427
135	"P00410"	"COX2"	22.1270106642267	21.5289805568788	21.2844965474168	22.5958921127987	23.9911834256214	22.5590353331743	-1.40187436769067	-2.62685089057276	-2.42678795817267	0.0583785023866726	0.0335321545311931	0.0364924632016081	0.0194350205693161	4	7.03710626899637	0.542236122091974	0.427207242145318	0.500548064681572	"Not Significant"	"Not Significant"	1.47453854108514	1.23374705038169
136	"P00427"	"COX6"	21.0354354379927	19.2346771207052	20.6328070973764	19.9179867862994	20.0348311959303	18.9488919018877	0.667069923985659	1.0339947095945	1.08025636801747	0.359553094821521	0.303067978194588	0.140015568873349	0.118217321550247	4	7.03710626899637	0.542236122091974	0.624305765917856	0.571979296371783	"Not Significant"	"Not Significant"	0.518459948251507	0.444236968743165
138	"P00447"	"SOD2"	23.5343342328233	23.0789729642349	22.9938975501126	22.1695299223116	22.8033727993977	21.4420241909859	1.06409261149187	2.48859779864822	1.9533945648701	0.0675857906614382	0.0765846209090286	0.0403050337660502	0.0381391630731299	4	7.03710626899637	0.542236122091974	0.274246244550581	0.445112883079884	"Not Significant"	"Not Significant"	1.11585843304255	1.17014460118836
140	"P00560"	"PGK1"	20.8800946638425	19.7822399960835	19.9111403275955	18.5434019347701	18.7974082214828	15.1705510353167	2.6873712653173	2.20423208763704	3.06417653833613	0.0922166643776784	0.0107323233235101	0.0497808369722866	0.00866935603293841	4	7.03710626899637	0.542236122091974	2.22962567543285	1.1537694396902	"Not Significant"	"Significant"	1.96930625218523	1.03519059094948
141	"P00830"	"ATP2"	24.5062756157397	23.9649034646574	24.4590142971042	25.7572778886157	26.1910482170157	25.5775871802495	-1.53190663612654	-6.09723549662961	-3.0434373171063	0.00366009680974755	0.0111379249700452	0.00746856487201768	0.00872227558586021	4	7.03710626899637	0.542236122091974	0.0946869037543074	0.380038093938581	"Significant"	"Significant"	1.9531957120348	2.43650742734244
143	"P00890"	"CIT1"	23.6838889977838	22.8177284826616	23.5445107656288	24.1466258502287	24.3155492798746	23.8958747773599	-0.770640553796349	-2.61320787777052	-1.50557194244441	0.0592200856295842	0.160247841132658	0.036618426286057	0.0721031357405449	4	7.03710626899637	0.542236122091974	0.130450894173314	0.392999458828024	"Not Significant"	"Not Significant"	0.79520781260783	1.22753096897595
144	"P00924"	"ENO1"	19.9112720157589	18.4468975163598	18.9779338989816	18.9626814101744	20.1714553701199	19.6985283338345	-0.498853894342831	-0.900516200821812	-0.853399287556856	0.41876142225077	0.411576176856051	0.157139329606443	0.151336204417145	4	7.03710626899637	0.542236122091974	0.460314793111636	0.512546699163989	"Not Significant"	"Not Significant"	0.385549771323083	0.378033333858798
145	"P00925"	"ENO2"	15.844222916965	15.4463725548959	16.7044170313324	16.576440059064	16.827608879882	15.1553889744762	-0.188141803409592	-0.294233358679742	-0.305744985479915	0.783216697161744	0.765488288104979	0.255300807970702	0.254142257318967	4	7.03710626899637	0.542236122091974	0.613307175273154	0.567993254966855	"Not Significant"	"Not Significant"	0.116061449577465	0.106118062512487
146	"P00927"	"ILV1"	18.3579728896327	17.1953722074027	18.8106783167294	20.2644196913963	20.4736780076561	20.3989524000819	-2.25767556178983	-4.65543087907247	-4.01803974664729	0.0096223299636892	0.00200944892776647	0.0116244291137941	0.00264289057383635	4	7.03710626899637	0.542236122091974	0.352772365494156	0.473571835645796	"Significant"	"Significant"	2.69692302737743	2.01671975458868
148	"P00950"	"GPM1"	19.5448927609805	16.1621355928022	17.4860493683057	21.6198832299646	21.5612748912697	21.0395911318406	-3.67589051032885	-3.67110511515432	-4.77010079939317	0.0213703636423195	0.000575180111626744	0.0194674235967769	0.00143918563689531	4	7.03710626899637	0.542236122091974	1.50391313839602	0.890761176709029	"Significant"	"Significant"	3.24019613924563	1.67018808773256
149	"P01097"	"INH1"	23.4456908294949	22.3404162709489	23.1632467311227	23.3681302132805	23.5493372151286	23.2203848229449	-0.396166139929176	-1.14860769280979	-0.757396090019243	0.314733399180645	0.46467571863569	0.12494655841366	0.165521458148531	4	7.03710626899637	0.542236122091974	0.178444236572649	0.410392910056867	"Not Significant"	"Not Significant"	0.332850020738361	0.502057167762995
150	"P01098"	"STF1"	21.4941895559055	18.3468945787611	20.0895177231079	22.3450543372289	22.8286928000153	22.9169414830684	-2.72002892084604	-2.93269872462429	-3.69384056605511	0.0426987163668271	0.00351975039688939	0.0294352475876554	0.00405712764809883	4	7.03710626899637	0.542236122091974	1.29033774621247	0.813358499964493	"Significant"	"Significant"	2.45348813342447	1.36958518078723
151	"P01120"	"RAS2"	20.0289096781209	17.9221313989412	19.7451917607528	19.4645138432437	20.7230075951966	19.6960506129779	-0.729113071201101	-0.953063373493788	-1.09596273144025	0.394527756838847	0.296432925399983	0.150758181842472	0.116988108933871	4	7.03710626899637	0.542236122091974	0.877884674986577	0.66387980104701	"Not Significant"	"Not Significant"	0.528073560053807	0.403922436769171
155	"P02381"	"VAR1"	19.8534313995016	18.9824533093493	19.9358901752743	20.1849528051242	20.9394816509674	19.7139771342515	-0.688878902072691	-1.46731750722097	-1.23654069027237	0.216191296138011	0.241924515323457	0.0959014025122185	0.0992742656135875	4	7.03710626899637	0.542236122091974	0.330619776898897	0.465543431078383	"Not Significant"	"Not Significant"	0.616320120351501	0.66516179472741
158	"P02992"	"TUF1"	21.6578330576706	20.5410398807356	21.6123879939602	23.1894391154781	23.9210709301866	23.5042157476121	-2.26782162030345	-5.37423241752881	-4.17528722224009	0.00579090686595916	0.00153770417060103	0.0093782243988578	0.00231704561262926	4	7.03710626899637	0.542236122091974	0.267101393103694	0.442523490073147	"Significant"	"Significant"	2.81312720772914	2.23725341968505
159	"P02994"	"TEF1"	21.7069562974146	20.6975275753699	21.9372919144843	21.7878770590416	22.2691654970905	21.5684367600262	-0.427901176296498	-0.987489111984872	-0.783156427308657	0.37930585872578	0.450013534583072	0.145486435487426	0.161986017358023	4	7.03710626899637	0.542236122091974	0.281652485524892	0.447797007267441	"Not Significant"	"Not Significant"	0.346774424210547	0.421010449170063
160	"P03874"	"CBP2"	16.4169129544223	14.9083457061504	13.0990354337685	16.3077522470789	21.9336949766693	15.7026867595395	-3.17327996298219	-1.44008361819638	-2.24935879295339	0.223265163761268	0.0458648535916439	0.0976497773918752	0.0255716646584622	4	7.03710626899637	0.542236122091974	7.28337410742888	2.98531778536199	"Not Significant"	"Significant"	1.33851998849548	0.651179034951399
163	"P04037"	"COX4"	24.6592712421614	24.0053031293452	24.7711754997035	25.8678531519856	26.6356105241455	25.9742129067327	-1.68064223721788	-4.9619784141327	-3.22214220156862	0.00769526531187173	0.00809490007453571	0.0103305773720536	0.00692081567084526	4	7.03710626899637	0.542236122091974	0.172080660947475	0.408086662216145	"Significant"	"Significant"	2.09178850791686	2.11377640227882
167	"P04710"	"AAC1"	20.830976250049	20.2837621070692	20.4316567450624	21.9982777700755	22.5056943038271	22.36527584682	-1.77428427284735	-7.96744679716032	-3.55959058611772	0.00134458414519069	0.00445317933784562	0.00527629692087915	0.00470972189445497	4	7.03710626899637	0.542236122091974	0.0743873899511622	0.372681269311399	"Significant"	"Significant"	2.35132981466702	2.87141201408144
168	"P04803"	"MSW1"	16.2522818414449	17.117307053842	15.4891580508316	17.5545738634947	16.4914303698411	16.7841747291317	-0.657144005449682	-1.15856558791779	-1.11544242306718	0.311090838577457	0.288358527651199	0.124469123266992	0.115105609301322	4	7.03710626899637	0.542236122091974	0.482581990675704	0.520616639607207	"Not Significant"	"Not Significant"	0.540067200635616	0.507112778392557
169	"P04840"	"POR1"	26.4421349587729	25.6663594658544	26.4238704343062	28.1863609995171	28.9818253709232	28.0365865738751	-2.22413602846059	-5.71665161751558	-4.16370554996884	0.00463237543912073	0.00156814770269809	0.00814873784176576	0.00231704561262926	4	7.03710626899637	0.542236122091974	0.227054700315792	0.428010014598006	"Significant"	"Significant"	2.80461303384183	2.33419624968415
172	"P05626"	"ATP4"	21.448441007567	21.2402789204923	20.745831860724	21.2053828139112	22.1433906881449	21.5062029645588	-0.473474892610553	-1.36749178148071	-0.904647073411192	0.243270924324217	0.384973771443865	0.104726466019837	0.144665611361579	4	7.03710626899637	0.542236122091974	0.179819057740433	0.410891164267446	"Not Significant"	"Not Significant"	0.414568858297279	0.613909794727761
182	"P06168"	"ILV5"	24.8919412669289	23.8160688096181	24.6695256755378	25.5542939774156	25.8159222761722	25.3472596417294	-1.11331338107745	-3.13757010658914	-2.11872696022834	0.0349293991697476	0.0576149448482002	0.0258241846390022	0.0306248981860171	4	7.03710626899637	0.542236122091974	0.188859675788778	0.414167609316722	"Not Significant"	"Not Significant"	1.23946484950654	1.45680888471756
185	"P06208"	"LEU4"	25.3855140867887	25.1908410563618	25.2761485492173	26.1500591543336	26.6407213262267	26.0188616717613	-0.985712819984631	-4.99203590219552	-1.99302037214435	0.00753278307102782	0.0715683722237591	0.0103305773720536	0.0365276635720402	4	7.03710626899637	0.542236122091974	0.0584839461777555	0.36691764127854	"Not Significant"	"Not Significant"	1.14527886042024	2.12304453919321
189	"P07143"	"CYT1"	23.0519205096894	22.0205920713546	23.1306755024648	17.8341747377165	18.724640413789	18.1148200411202	4.50985096362768	10.1612605836588	8.20826817770202	0.000528235182702498	5.00137005692573e-06	0.00414570657844244	5.13080845485264e-05	4	7.03710626899637	0.542236122091974	0.295474809511514	0.452806408699209	"Significant"	"Significant"	5.30091101033236	3.27717267631217
191	"P07246"	"ADH3"	21.6303648990046	20.0731321516992	21.0446689318822	22.0426332770449	22.6516718864401	21.8225988371651	-1.25624600602141	-2.42800955014584	-2.19517534773785	0.0721358747570548	0.0504307793354636	0.0420559883075073	0.0276662874644109	4	7.03710626899637	0.542236122091974	0.401550217827817	0.491249604127805	"Not Significant"	"Not Significant"	1.29730432038982	1.1418486973583
193	"P07251"	"ATP1"	25.6510806045098	24.4098932808092	25.4586389048368	27.4310158668094	28.1959173326753	27.5111107942611	-2.53947706786332	-5.57271593347282	-4.59269572804694	0.00508117506171978	0.000767398708490848	0.00849862980813425	0.00158251967315676	4	7.03710626899637	0.542236122091974	0.311491384095626	0.458611036902927	"Significant"	"Significant"	3.11497893604176	2.29403584208455
195	"P07253"	"CBP6"	25.4281587437451	24.5351652441844	25.0230145344911	20.8397666158149	20.1435775294377	20.9269445427987	4.35868327812307	12.178875399628	8.28310188448893	0.000260885792257452	4.58358379385896e-06	0.00260975759590911	5.13080845485264e-05	4	7.03710626899637	0.542236122091974	0.192126605264046	0.415351589753494	"Significant"	"Significant"	5.3387948247747	3.58354957177062
196	"P07255"	"COX9"	22.7901464182316	21.5387686647217	21.4101780377287	20.7558068959279	21.2436528308389	20.6045821846138	1.04501706976712	2.17479483327795	1.86443736720565	0.0952975196588512	0.0890548895027141	0.0506401470193456	0.0432984276815997	4	7.03710626899637	0.542236122091974	0.346339035242133	0.471240307763313	"Not Significant"	"Not Significant"	1.05034223088066	1.02091840274564
197	"P07256"	"COR1"	23.4389826683396	22.3620947174682	23.1317747107038	25.1429702067426	25.460046122472	25.2849624407097	-2.31837555780425	-6.95891177389903	-4.45589471397224	0.00224101239285696	0.000961284699430628	0.00628868796600091	0.00174819549031793	4	7.03710626899637	0.542236122091974	0.166485408867996	0.406058865457425	"Significant"	"Significant"	3.01714797020819	2.64955574179849
198	"P07257"	"QCR2"	24.0589542256766	23.007494764669	24.1455379034725	25.4109284912157	26.0004543066252	25.8622113008317	-2.02053573495151	-4.96710078529018	-3.74912522210209	0.0076672756297493	0.00319638326628532	0.0103305773720536	0.00376908913186307	4	7.03710626899637	0.542236122091974	0.248209492260066	0.435676803855512	"Significant"	"Significant"	2.49534115161925	2.11535892407551
200	"P07266"	"MRS1"	14.4922287492522	16.1126336697512	15.9956797584958	17.1799090900149	18.9158735449446	14.9106427304696	-1.46862772930999	-1.15495716963091	-1.62532032182137	0.312406251649048	0.132282026277979	0.124507163748105	0.0605828405808734	4	7.03710626899637	0.542236122091974	2.42539762812445	1.2247199036688	"Not Significant"	"Not Significant"	0.878499161243931	0.505280283919199
201	"P07275"	"PUT2"	21.1037360193774	20.948635293514	21.3913673726958	22.6408812644361	23.2355976588163	23.0041031690471	-1.81228113557073	-8.37922647568399	-3.64330384399101	0.00110964526234983	0.00384488451416835	0.00490660339063568	0.00419616211300434	4	7.03710626899637	0.542236122091974	0.0701672637532543	0.37115183719575	"Significant"	"Significant"	2.41511670023515	2.95481583673303
203	"P07342"	"ILV2"	22.0846929223303	20.1938814472405	21.9932065380096	23.3683966881687	23.7652682902821	23.2566671070917	-2.03951705932067	-3.21367053918134	-3.32410057978132	0.0324753171887127	0.00675209515274403	0.0251011754700402	0.00612994986335744	4	7.03710626899637	0.542236122091974	0.604147858876096	0.564673791993925	"Significant"	"Significant"	2.1705614461187	1.48844659844939
205	"P07806"	"VAS1"	17.0579071345008	16.4813460318687	18.4916182635724	18.3803004034465	18.9304139513827	19.0576163245301	-1.4458197498058	-2.28497774031997	-2.35918352021524	0.0843224529524599	0.0377969124342329	0.0467562850925852	0.0216620775156306	4	7.03710626899637	0.542236122091974	0.600558914046864	0.563373108738092	"Not Significant"	"Not Significant"	1.42254367549458	1.07405676825792
206	"P08067"	"RIP1"	21.8451377874727	20.8506416378901	21.06124724265	23.0222018534546	23.5625564067131	22.8080167560189	-1.87858278272462	-4.98616770631394	-3.53804568353769	0.00756417404633692	0.00462519545850676	0.0103305773720536	0.00472767351047734	4	7.03710626899637	0.542236122091974	0.212920840184511	0.4228877081576	"Significant"	"Significant"	2.33486990946392	2.12123848690075
207	"P08417"	"FUM1"	22.6310091526965	22.2663084479928	22.3817900652214	22.6647276447639	23.027442367556	22.273013560275	-0.228691968894709	-0.941236343454974	-0.455677116059533	0.399876377826506	0.657456597267159	0.152231856875286	0.221348913977006	4	7.03710626899637	0.542236122091974	0.0885514567386272	0.377814523061887	"Not Significant"	"Not Significant"	0.182132912328009	0.39807425048666
211	"P08468"	"PET111"	14.4835638881251	17.3029914044375	13.5925738310379	17.2806587635327	16.0026392379595	15.1128059986014	-1.00565829216435	-0.783762621216306	-1.1057502885036	0.476988887984539	0.292354606719271	0.172573355176156	0.116248416995537	4	7.03710626899637	0.542236122091974	2.46957967354945	1.24073208814839	"Not Significant"	"Not Significant"	0.534090058464301	0.321491738241248
212	"P08525"	"QCR8"	20.7138093692603	17.0708714354527	20.6636206426245	17.6433729296206	19.8242315929029	19.3418228273791	0.546291365811604	0.397164496326382	0.570744375746666	0.711526578189802	0.579607491208529	0.235697513023571	0.199532910703283	4	7.03710626899637	0.542236122091974	2.83791311207938	1.37422122182271	"Not Significant"	"Not Significant"	0.236866010071977	0.14780887274683
215	"P09440"	"MIS1"	19.4620388947234	18.5224052905345	19.2038068024878	20.2923261268361	20.922813754226	20.9655729369008	-1.66415394340574	-4.68976606342327	-3.16699978094828	0.00937937465278945	0.00893130513876031	0.0115890283441422	0.00744914842881683	4	7.03710626899637	0.542236122091974	0.188875617277548	0.414173386732787	"Significant"	"Significant"	2.04908507267414	2.0278261161941
216	"P09457"	"ATP5"	25.0179277511491	23.6615563122819	24.9353506819526	26.2760420287805	26.4681033238525	26.0461438204497	-1.72515147589974	-3.7862340099154	-3.1200732598473	0.0193315402789336	0.00971186564647657	0.0185644912693773	0.00790731304768075	4	7.03710626899637	0.542236122091974	0.311408758208911	0.458581092138529	"Significant"	"Significant"	2.01269733423808	1.71373354131592
